[0, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 7, 'line_length_gen': 4.714285714285714, 'line_length_ori': 4.666666666666667, 'uniq_words_gen': 7, 'uniq_words_ori': 6}]
[942, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 7, 'line_length_gen': 2.5, 'line_length_ori': 2.857142857142857, 'uniq_words_gen': 4, 'uniq_words_ori': 7}]
[942, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 7, 'line_length_gen': 2.5, 'line_length_ori': 2.857142857142857, 'uniq_words_gen': 4, 'uniq_words_ori': 7}]
[942, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 7, 'line_length_gen': 2.5, 'line_length_ori': 2.857142857142857, 'uniq_words_gen': 4, 'uniq_words_ori': 7}]
[942, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 7, 'line_length_gen': 2.5, 'line_length_ori': 2.857142857142857, 'uniq_words_gen': 4, 'uniq_words_ori': 7}]
[942, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 7, 'line_length_gen': 2.5, 'line_length_ori': 2.857142857142857, 'uniq_words_gen': 4, 'uniq_words_ori': 7}]
[942, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 7, 'line_length_gen': 2.5, 'line_length_ori': 2.857142857142857, 'uniq_words_gen': 4, 'uniq_words_ori': 7}]
[943, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 6, 'line_length_gen': 4.0, 'line_length_ori': 3.5, 'uniq_words_gen': 9, 'uniq_words_ori': 6}]
[943, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 6, 'line_length_gen': 4.0, 'line_length_ori': 3.5, 'uniq_words_gen': 9, 'uniq_words_ori': 6}]
[943, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 6, 'line_length_gen': 4.0, 'line_length_ori': 3.5, 'uniq_words_gen': 9, 'uniq_words_ori': 6}]
[943, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 6, 'line_length_gen': 4.0, 'line_length_ori': 3.5, 'uniq_words_gen': 9, 'uniq_words_ori': 6}]
[943, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 6, 'line_length_gen': 4.0, 'line_length_ori': 3.5, 'uniq_words_gen': 9, 'uniq_words_ori': 6}]
[943, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 6, 'line_length_gen': 4.0, 'line_length_ori': 3.5, 'uniq_words_gen': 9, 'uniq_words_ori': 6}]
[944, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 9, 'line_length_gen': 3.8181818181818183, 'line_length_ori': 6.6, 'uniq_words_gen': 11, 'uniq_words_ori': 5}]
[944, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 9, 'line_length_gen': 3.8181818181818183, 'line_length_ori': 6.6, 'uniq_words_gen': 11, 'uniq_words_ori': 5}]
[944, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 9, 'line_length_gen': 3.8181818181818183, 'line_length_ori': 6.6, 'uniq_words_gen': 11, 'uniq_words_ori': 5}]
[944, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 9, 'line_length_gen': 3.8181818181818183, 'line_length_ori': 6.6, 'uniq_words_gen': 11, 'uniq_words_ori': 5}]
[944, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 9, 'line_length_gen': 3.8181818181818183, 'line_length_ori': 6.6, 'uniq_words_gen': 11, 'uniq_words_ori': 5}]
[944, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 9, 'line_length_gen': 3.8181818181818183, 'line_length_ori': 6.6, 'uniq_words_gen': 11, 'uniq_words_ori': 5}]
[945, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 11, 'line_length_gen': 5.166666666666667, 'line_length_ori': 5.0, 'uniq_words_gen': 6, 'uniq_words_ori': 8}]
[945, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 11, 'line_length_gen': 5.166666666666667, 'line_length_ori': 5.0, 'uniq_words_gen': 6, 'uniq_words_ori': 8}]
[945, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 11, 'line_length_gen': 5.166666666666667, 'line_length_ori': 5.0, 'uniq_words_gen': 6, 'uniq_words_ori': 8}]
[945, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 11, 'line_length_gen': 5.166666666666667, 'line_length_ori': 5.0, 'uniq_words_gen': 6, 'uniq_words_ori': 8}]
[945, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 11, 'line_length_gen': 5.166666666666667, 'line_length_ori': 5.0, 'uniq_words_gen': 6, 'uniq_words_ori': 8}]
[945, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 11, 'line_length_gen': 5.166666666666667, 'line_length_ori': 5.0, 'uniq_words_gen': 6, 'uniq_words_ori': 8}]
[946, {'nbr_sylable_gen': 5, 'nbr_sylable_origin': 14, 'line_length_gen': 4.8, 'line_length_ori': 4.636363636363637, 'uniq_words_gen': 5, 'uniq_words_ori': 11}]
[946, {'nbr_sylable_gen': 5, 'nbr_sylable_origin': 14, 'line_length_gen': 4.8, 'line_length_ori': 4.636363636363637, 'uniq_words_gen': 5, 'uniq_words_ori': 11}]
[946, {'nbr_sylable_gen': 5, 'nbr_sylable_origin': 14, 'line_length_gen': 4.8, 'line_length_ori': 4.636363636363637, 'uniq_words_gen': 5, 'uniq_words_ori': 11}]
[946, {'nbr_sylable_gen': 5, 'nbr_sylable_origin': 14, 'line_length_gen': 4.8, 'line_length_ori': 4.636363636363637, 'uniq_words_gen': 5, 'uniq_words_ori': 11}]
[946, {'nbr_sylable_gen': 5, 'nbr_sylable_origin': 14, 'line_length_gen': 4.8, 'line_length_ori': 4.636363636363637, 'uniq_words_gen': 5, 'uniq_words_ori': 11}]
[946, {'nbr_sylable_gen': 5, 'nbr_sylable_origin': 14, 'line_length_gen': 4.8, 'line_length_ori': 4.636363636363637, 'uniq_words_gen': 5, 'uniq_words_ori': 11}]
[947, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 15, 'line_length_gen': 4.111111111111111, 'line_length_ori': 3.7857142857142856, 'uniq_words_gen': 9, 'uniq_words_ori': 13}]
[947, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 15, 'line_length_gen': 4.111111111111111, 'line_length_ori': 3.7857142857142856, 'uniq_words_gen': 9, 'uniq_words_ori': 13}]
[947, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 15, 'line_length_gen': 4.111111111111111, 'line_length_ori': 3.7857142857142856, 'uniq_words_gen': 9, 'uniq_words_ori': 13}]
[947, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 15, 'line_length_gen': 4.111111111111111, 'line_length_ori': 3.7857142857142856, 'uniq_words_gen': 9, 'uniq_words_ori': 13}]
[947, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 15, 'line_length_gen': 4.111111111111111, 'line_length_ori': 3.7857142857142856, 'uniq_words_gen': 9, 'uniq_words_ori': 13}]
[947, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 15, 'line_length_gen': 4.111111111111111, 'line_length_ori': 3.7857142857142856, 'uniq_words_gen': 9, 'uniq_words_ori': 13}]
[948, {'nbr_sylable_gen': 2, 'nbr_sylable_origin': 3, 'line_length_gen': 14.0, 'line_length_ori': 5.333333333333333, 'uniq_words_gen': 1, 'uniq_words_ori': 3}]
[948, {'nbr_sylable_gen': 2, 'nbr_sylable_origin': 3, 'line_length_gen': 14.0, 'line_length_ori': 5.333333333333333, 'uniq_words_gen': 1, 'uniq_words_ori': 3}]
[948, {'nbr_sylable_gen': 2, 'nbr_sylable_origin': 3, 'line_length_gen': 14.0, 'line_length_ori': 5.333333333333333, 'uniq_words_gen': 1, 'uniq_words_ori': 3}]
[948, {'nbr_sylable_gen': 2, 'nbr_sylable_origin': 3, 'line_length_gen': 14.0, 'line_length_ori': 5.333333333333333, 'uniq_words_gen': 1, 'uniq_words_ori': 3}]
[948, {'nbr_sylable_gen': 2, 'nbr_sylable_origin': 3, 'line_length_gen': 14.0, 'line_length_ori': 5.333333333333333, 'uniq_words_gen': 1, 'uniq_words_ori': 3}]
[948, {'nbr_sylable_gen': 2, 'nbr_sylable_origin': 3, 'line_length_gen': 14.0, 'line_length_ori': 5.333333333333333, 'uniq_words_gen': 1, 'uniq_words_ori': 3}]
[949, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 13, 'line_length_gen': 0.0, 'line_length_ori': 4.7, 'uniq_words_gen': 1, 'uniq_words_ori': 10}]
[949, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 13, 'line_length_gen': 0.0, 'line_length_ori': 4.7, 'uniq_words_gen': 1, 'uniq_words_ori': 10}]
[949, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 13, 'line_length_gen': 0.0, 'line_length_ori': 4.7, 'uniq_words_gen': 1, 'uniq_words_ori': 10}]
[949, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 13, 'line_length_gen': 0.0, 'line_length_ori': 4.7, 'uniq_words_gen': 1, 'uniq_words_ori': 10}]
[949, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 13, 'line_length_gen': 0.0, 'line_length_ori': 4.7, 'uniq_words_gen': 1, 'uniq_words_ori': 10}]
[949, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 13, 'line_length_gen': 0.0, 'line_length_ori': 4.7, 'uniq_words_gen': 1, 'uniq_words_ori': 10}]
[950, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 0, 'line_length_gen': 5.0, 'line_length_ori': 0.0, 'uniq_words_gen': 5, 'uniq_words_ori': 1}]
[950, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 0, 'line_length_gen': 5.0, 'line_length_ori': 0.0, 'uniq_words_gen': 5, 'uniq_words_ori': 1}]
[950, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 0, 'line_length_gen': 5.0, 'line_length_ori': 0.0, 'uniq_words_gen': 5, 'uniq_words_ori': 1}]
[950, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 0, 'line_length_gen': 5.0, 'line_length_ori': 0.0, 'uniq_words_gen': 5, 'uniq_words_ori': 1}]
[950, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 0, 'line_length_gen': 5.0, 'line_length_ori': 0.0, 'uniq_words_gen': 5, 'uniq_words_ori': 1}]
[950, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 0, 'line_length_gen': 5.0, 'line_length_ori': 0.0, 'uniq_words_gen': 5, 'uniq_words_ori': 1}]
[951, {'nbr_sylable_gen': 22, 'nbr_sylable_origin': 8, 'line_length_gen': 4.2631578947368425, 'line_length_ori': 3.7142857142857144, 'uniq_words_gen': 18, 'uniq_words_ori': 7}]
[951, {'nbr_sylable_gen': 22, 'nbr_sylable_origin': 8, 'line_length_gen': 4.2631578947368425, 'line_length_ori': 3.7142857142857144, 'uniq_words_gen': 18, 'uniq_words_ori': 7}]
[951, {'nbr_sylable_gen': 22, 'nbr_sylable_origin': 8, 'line_length_gen': 4.2631578947368425, 'line_length_ori': 3.7142857142857144, 'uniq_words_gen': 18, 'uniq_words_ori': 7}]
[951, {'nbr_sylable_gen': 22, 'nbr_sylable_origin': 8, 'line_length_gen': 4.2631578947368425, 'line_length_ori': 3.7142857142857144, 'uniq_words_gen': 18, 'uniq_words_ori': 7}]
[951, {'nbr_sylable_gen': 22, 'nbr_sylable_origin': 8, 'line_length_gen': 4.2631578947368425, 'line_length_ori': 3.7142857142857144, 'uniq_words_gen': 18, 'uniq_words_ori': 7}]
[951, {'nbr_sylable_gen': 22, 'nbr_sylable_origin': 8, 'line_length_gen': 4.2631578947368425, 'line_length_ori': 3.7142857142857144, 'uniq_words_gen': 18, 'uniq_words_ori': 7}]
[952, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 2, 'line_length_gen': 7.5, 'line_length_ori': 7.0, 'uniq_words_gen': 2, 'uniq_words_ori': 1}]
[952, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 2, 'line_length_gen': 7.5, 'line_length_ori': 7.0, 'uniq_words_gen': 2, 'uniq_words_ori': 1}]
[952, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 2, 'line_length_gen': 7.5, 'line_length_ori': 7.0, 'uniq_words_gen': 2, 'uniq_words_ori': 1}]
[952, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 2, 'line_length_gen': 7.5, 'line_length_ori': 7.0, 'uniq_words_gen': 2, 'uniq_words_ori': 1}]
[952, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 2, 'line_length_gen': 7.5, 'line_length_ori': 7.0, 'uniq_words_gen': 2, 'uniq_words_ori': 1}]
[952, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 2, 'line_length_gen': 7.5, 'line_length_ori': 7.0, 'uniq_words_gen': 2, 'uniq_words_ori': 1}]
[953, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 8, 'line_length_gen': 3.375, 'line_length_ori': 4.142857142857143, 'uniq_words_gen': 8, 'uniq_words_ori': 7}]
[953, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 8, 'line_length_gen': 3.375, 'line_length_ori': 4.142857142857143, 'uniq_words_gen': 8, 'uniq_words_ori': 7}]
[953, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 8, 'line_length_gen': 3.375, 'line_length_ori': 4.142857142857143, 'uniq_words_gen': 8, 'uniq_words_ori': 7}]
[953, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 8, 'line_length_gen': 3.375, 'line_length_ori': 4.142857142857143, 'uniq_words_gen': 8, 'uniq_words_ori': 7}]
[953, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 8, 'line_length_gen': 3.375, 'line_length_ori': 4.142857142857143, 'uniq_words_gen': 8, 'uniq_words_ori': 7}]
[953, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 8, 'line_length_gen': 3.375, 'line_length_ori': 4.142857142857143, 'uniq_words_gen': 8, 'uniq_words_ori': 7}]
[954, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 5, 'line_length_gen': 3.3333333333333335, 'line_length_ori': 4.75, 'uniq_words_gen': 9, 'uniq_words_ori': 4}]
[954, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 5, 'line_length_gen': 3.3333333333333335, 'line_length_ori': 4.75, 'uniq_words_gen': 9, 'uniq_words_ori': 4}]
[954, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 5, 'line_length_gen': 3.3333333333333335, 'line_length_ori': 4.75, 'uniq_words_gen': 9, 'uniq_words_ori': 4}]
[954, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 5, 'line_length_gen': 3.3333333333333335, 'line_length_ori': 4.75, 'uniq_words_gen': 9, 'uniq_words_ori': 4}]
[954, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 5, 'line_length_gen': 3.3333333333333335, 'line_length_ori': 4.75, 'uniq_words_gen': 9, 'uniq_words_ori': 4}]
[954, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 5, 'line_length_gen': 3.3333333333333335, 'line_length_ori': 4.75, 'uniq_words_gen': 9, 'uniq_words_ori': 4}]
[955, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 12, 'line_length_gen': 0.0, 'line_length_ori': 4.444444444444445, 'uniq_words_gen': 1, 'uniq_words_ori': 9}]
[955, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 12, 'line_length_gen': 0.0, 'line_length_ori': 4.444444444444445, 'uniq_words_gen': 1, 'uniq_words_ori': 9}]
[955, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 12, 'line_length_gen': 0.0, 'line_length_ori': 4.444444444444445, 'uniq_words_gen': 1, 'uniq_words_ori': 9}]
[955, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 12, 'line_length_gen': 0.0, 'line_length_ori': 4.444444444444445, 'uniq_words_gen': 1, 'uniq_words_ori': 9}]
[955, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 12, 'line_length_gen': 0.0, 'line_length_ori': 4.444444444444445, 'uniq_words_gen': 1, 'uniq_words_ori': 9}]
[955, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 12, 'line_length_gen': 0.0, 'line_length_ori': 4.444444444444445, 'uniq_words_gen': 1, 'uniq_words_ori': 9}]
[956, {'nbr_sylable_gen': 19, 'nbr_sylable_origin': 2, 'line_length_gen': 4.176470588235294, 'line_length_ori': 5.0, 'uniq_words_gen': 14, 'uniq_words_ori': 2}]
[956, {'nbr_sylable_gen': 19, 'nbr_sylable_origin': 2, 'line_length_gen': 4.176470588235294, 'line_length_ori': 5.0, 'uniq_words_gen': 14, 'uniq_words_ori': 2}]
[956, {'nbr_sylable_gen': 19, 'nbr_sylable_origin': 2, 'line_length_gen': 4.176470588235294, 'line_length_ori': 5.0, 'uniq_words_gen': 14, 'uniq_words_ori': 2}]
[956, {'nbr_sylable_gen': 19, 'nbr_sylable_origin': 2, 'line_length_gen': 4.176470588235294, 'line_length_ori': 5.0, 'uniq_words_gen': 14, 'uniq_words_ori': 2}]
[956, {'nbr_sylable_gen': 19, 'nbr_sylable_origin': 2, 'line_length_gen': 4.176470588235294, 'line_length_ori': 5.0, 'uniq_words_gen': 14, 'uniq_words_ori': 2}]
[956, {'nbr_sylable_gen': 19, 'nbr_sylable_origin': 2, 'line_length_gen': 4.176470588235294, 'line_length_ori': 5.0, 'uniq_words_gen': 14, 'uniq_words_ori': 2}]
[957, {'nbr_sylable_gen': 3, 'nbr_sylable_origin': 13, 'line_length_gen': 2.6666666666666665, 'line_length_ori': 3.8181818181818183, 'uniq_words_gen': 3, 'uniq_words_ori': 10}]
[957, {'nbr_sylable_gen': 3, 'nbr_sylable_origin': 13, 'line_length_gen': 2.6666666666666665, 'line_length_ori': 3.8181818181818183, 'uniq_words_gen': 3, 'uniq_words_ori': 10}]
[957, {'nbr_sylable_gen': 3, 'nbr_sylable_origin': 13, 'line_length_gen': 2.6666666666666665, 'line_length_ori': 3.8181818181818183, 'uniq_words_gen': 3, 'uniq_words_ori': 10}]
[957, {'nbr_sylable_gen': 3, 'nbr_sylable_origin': 13, 'line_length_gen': 2.6666666666666665, 'line_length_ori': 3.8181818181818183, 'uniq_words_gen': 3, 'uniq_words_ori': 10}]
[957, {'nbr_sylable_gen': 3, 'nbr_sylable_origin': 13, 'line_length_gen': 2.6666666666666665, 'line_length_ori': 3.8181818181818183, 'uniq_words_gen': 3, 'uniq_words_ori': 10}]
[957, {'nbr_sylable_gen': 3, 'nbr_sylable_origin': 13, 'line_length_gen': 2.6666666666666665, 'line_length_ori': 3.8181818181818183, 'uniq_words_gen': 3, 'uniq_words_ori': 10}]
[958, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 6, 'line_length_gen': 0.0, 'line_length_ori': 3.2857142857142856, 'uniq_words_gen': 1, 'uniq_words_ori': 7}]
[958, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 6, 'line_length_gen': 0.0, 'line_length_ori': 3.2857142857142856, 'uniq_words_gen': 1, 'uniq_words_ori': 7}]
[958, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 6, 'line_length_gen': 0.0, 'line_length_ori': 3.2857142857142856, 'uniq_words_gen': 1, 'uniq_words_ori': 7}]
[958, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 6, 'line_length_gen': 0.0, 'line_length_ori': 3.2857142857142856, 'uniq_words_gen': 1, 'uniq_words_ori': 7}]
[958, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 6, 'line_length_gen': 0.0, 'line_length_ori': 3.2857142857142856, 'uniq_words_gen': 1, 'uniq_words_ori': 7}]
[958, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 6, 'line_length_gen': 0.0, 'line_length_ori': 3.2857142857142856, 'uniq_words_gen': 1, 'uniq_words_ori': 7}]
[959, {'nbr_sylable_gen': 3, 'nbr_sylable_origin': 11, 'line_length_gen': 5.0, 'line_length_ori': 4.0, 'uniq_words_gen': 3, 'uniq_words_ori': 11}]
[959, {'nbr_sylable_gen': 3, 'nbr_sylable_origin': 11, 'line_length_gen': 5.0, 'line_length_ori': 4.0, 'uniq_words_gen': 3, 'uniq_words_ori': 11}]
[959, {'nbr_sylable_gen': 3, 'nbr_sylable_origin': 11, 'line_length_gen': 5.0, 'line_length_ori': 4.0, 'uniq_words_gen': 3, 'uniq_words_ori': 11}]
[959, {'nbr_sylable_gen': 3, 'nbr_sylable_origin': 11, 'line_length_gen': 5.0, 'line_length_ori': 4.0, 'uniq_words_gen': 3, 'uniq_words_ori': 11}]
[959, {'nbr_sylable_gen': 3, 'nbr_sylable_origin': 11, 'line_length_gen': 5.0, 'line_length_ori': 4.0, 'uniq_words_gen': 3, 'uniq_words_ori': 11}]
[959, {'nbr_sylable_gen': 3, 'nbr_sylable_origin': 11, 'line_length_gen': 5.0, 'line_length_ori': 4.0, 'uniq_words_gen': 3, 'uniq_words_ori': 11}]
[960, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 9, 'line_length_gen': 3.8333333333333335, 'line_length_ori': 4.0, 'uniq_words_gen': 6, 'uniq_words_ori': 7}]
[960, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 9, 'line_length_gen': 3.8333333333333335, 'line_length_ori': 4.0, 'uniq_words_gen': 6, 'uniq_words_ori': 7}]
[960, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 9, 'line_length_gen': 3.8333333333333335, 'line_length_ori': 4.0, 'uniq_words_gen': 6, 'uniq_words_ori': 7}]
[960, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 9, 'line_length_gen': 3.8333333333333335, 'line_length_ori': 4.0, 'uniq_words_gen': 6, 'uniq_words_ori': 7}]
[960, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 9, 'line_length_gen': 3.8333333333333335, 'line_length_ori': 4.0, 'uniq_words_gen': 6, 'uniq_words_ori': 7}]
[960, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 9, 'line_length_gen': 3.8333333333333335, 'line_length_ori': 4.0, 'uniq_words_gen': 6, 'uniq_words_ori': 7}]
[961, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 8, 'line_length_gen': 4.090909090909091, 'line_length_ori': 3.6666666666666665, 'uniq_words_gen': 11, 'uniq_words_ori': 6}]
[961, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 8, 'line_length_gen': 4.090909090909091, 'line_length_ori': 3.6666666666666665, 'uniq_words_gen': 11, 'uniq_words_ori': 6}]
[961, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 8, 'line_length_gen': 4.090909090909091, 'line_length_ori': 3.6666666666666665, 'uniq_words_gen': 11, 'uniq_words_ori': 6}]
[961, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 8, 'line_length_gen': 4.090909090909091, 'line_length_ori': 3.6666666666666665, 'uniq_words_gen': 11, 'uniq_words_ori': 6}]
[961, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 8, 'line_length_gen': 4.090909090909091, 'line_length_ori': 3.6666666666666665, 'uniq_words_gen': 11, 'uniq_words_ori': 6}]
[961, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 8, 'line_length_gen': 4.090909090909091, 'line_length_ori': 3.6666666666666665, 'uniq_words_gen': 11, 'uniq_words_ori': 6}]
[962, {'nbr_sylable_gen': 2, 'nbr_sylable_origin': 9, 'line_length_gen': 7.0, 'line_length_ori': 4.8, 'uniq_words_gen': 1, 'uniq_words_ori': 5}]
[962, {'nbr_sylable_gen': 2, 'nbr_sylable_origin': 9, 'line_length_gen': 7.0, 'line_length_ori': 4.8, 'uniq_words_gen': 1, 'uniq_words_ori': 5}]
[962, {'nbr_sylable_gen': 2, 'nbr_sylable_origin': 9, 'line_length_gen': 7.0, 'line_length_ori': 4.8, 'uniq_words_gen': 1, 'uniq_words_ori': 5}]
[962, {'nbr_sylable_gen': 2, 'nbr_sylable_origin': 9, 'line_length_gen': 7.0, 'line_length_ori': 4.8, 'uniq_words_gen': 1, 'uniq_words_ori': 5}]
[962, {'nbr_sylable_gen': 2, 'nbr_sylable_origin': 9, 'line_length_gen': 7.0, 'line_length_ori': 4.8, 'uniq_words_gen': 1, 'uniq_words_ori': 5}]
[962, {'nbr_sylable_gen': 2, 'nbr_sylable_origin': 9, 'line_length_gen': 7.0, 'line_length_ori': 4.8, 'uniq_words_gen': 1, 'uniq_words_ori': 5}]
[963, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 15, 'line_length_gen': 4.428571428571429, 'line_length_ori': 3.5, 'uniq_words_gen': 7, 'uniq_words_ori': 6}]
[963, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 15, 'line_length_gen': 4.428571428571429, 'line_length_ori': 3.5, 'uniq_words_gen': 7, 'uniq_words_ori': 6}]
[963, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 15, 'line_length_gen': 4.428571428571429, 'line_length_ori': 3.5, 'uniq_words_gen': 7, 'uniq_words_ori': 6}]
[963, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 15, 'line_length_gen': 4.428571428571429, 'line_length_ori': 3.5, 'uniq_words_gen': 7, 'uniq_words_ori': 6}]
[963, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 15, 'line_length_gen': 4.428571428571429, 'line_length_ori': 3.5, 'uniq_words_gen': 7, 'uniq_words_ori': 6}]
[963, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 15, 'line_length_gen': 4.428571428571429, 'line_length_ori': 3.5, 'uniq_words_gen': 7, 'uniq_words_ori': 6}]
[964, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 12, 'line_length_gen': 4.0, 'line_length_ori': 3.8, 'uniq_words_gen': 6, 'uniq_words_ori': 10}]
[964, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 12, 'line_length_gen': 4.0, 'line_length_ori': 3.8, 'uniq_words_gen': 6, 'uniq_words_ori': 10}]
[964, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 12, 'line_length_gen': 4.0, 'line_length_ori': 3.8, 'uniq_words_gen': 6, 'uniq_words_ori': 10}]
[964, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 12, 'line_length_gen': 4.0, 'line_length_ori': 3.8, 'uniq_words_gen': 6, 'uniq_words_ori': 10}]
[964, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 12, 'line_length_gen': 4.0, 'line_length_ori': 3.8, 'uniq_words_gen': 6, 'uniq_words_ori': 10}]
[964, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 12, 'line_length_gen': 4.0, 'line_length_ori': 3.8, 'uniq_words_gen': 6, 'uniq_words_ori': 10}]
[965, {'nbr_sylable_gen': 5, 'nbr_sylable_origin': 9, 'line_length_gen': 5.5, 'line_length_ori': 3.0, 'uniq_words_gen': 4, 'uniq_words_ori': 9}]
[965, {'nbr_sylable_gen': 5, 'nbr_sylable_origin': 9, 'line_length_gen': 5.5, 'line_length_ori': 3.0, 'uniq_words_gen': 4, 'uniq_words_ori': 9}]
[965, {'nbr_sylable_gen': 5, 'nbr_sylable_origin': 9, 'line_length_gen': 5.5, 'line_length_ori': 3.0, 'uniq_words_gen': 4, 'uniq_words_ori': 9}]
[965, {'nbr_sylable_gen': 5, 'nbr_sylable_origin': 9, 'line_length_gen': 5.5, 'line_length_ori': 3.0, 'uniq_words_gen': 4, 'uniq_words_ori': 9}]
[965, {'nbr_sylable_gen': 5, 'nbr_sylable_origin': 9, 'line_length_gen': 5.5, 'line_length_ori': 3.0, 'uniq_words_gen': 4, 'uniq_words_ori': 9}]
